datetime_et,datetime_utc,outcome,open_prob,high_prob,low_prob,close_prob,open_american_odds,high_american_odds,low_american_odds,close_american_odds,open_decimal_odds,high_decimal_odds,low_decimal_odds,close_decimal_odds,volume_shares,trade_count
2026-03-20 01:30:00-04:00,2026-03-20 05:30:00+00:00,Saint Louis Billikens,0.13,0.13,0.13,0.13,669,669,669,669,7.6923,7.6923,7.6923,7.6923,180.64177,3
2026-03-20 01:35:00-04:00,2026-03-20 05:35:00+00:00,Saint Louis Billikens,0.13,0.13,0.13,0.13,669,669,669,669,7.6923,7.6923,7.6923,7.6923,2297.4437900000003,5
2026-03-20 01:40:00-04:00,2026-03-20 05:40:00+00:00,Michigan Wolverines,0.87,0.87,0.87,0.87,-669,-669,-669,-669,1.1494,1.1494,1.1494,1.1494,2204.0,3
2026-03-20 01:40:00-04:00,2026-03-20 05:40:00+00:00,Saint Louis Billikens,0.13,0.13,0.13,0.13,669,669,669,669,7.6923,7.6923,7.6923,7.6923,44.910940000000004,2
2026-03-20 01:45:00-04:00,2026-03-20 05:45:00+00:00,Michigan Wolverines,0.87,0.87,0.87,0.87,-669,-669,-669,-669,1.1494,1.1494,1.1494,1.1494,1000.0,1
2026-03-20 01:45:00-04:00,2026-03-20 05:45:00+00:00,Saint Louis Billikens,0.13,0.13,0.13,0.13,669,669,669,669,7.6923,7.6923,7.6923,7.6923,147.7071,5
2026-03-20 01:50:00-04:00,2026-03-20 05:50:00+00:00,Michigan Wolverines,0.87,0.87,0.87,0.87,-669,-669,-669,-669,1.1494,1.1494,1.1494,1.1494,662.0,1
2026-03-20 01:50:00-04:00,2026-03-20 05:50:00+00:00,Saint Louis Billikens,0.13,0.13,0.13,0.13,669,669,669,669,7.6923,7.6923,7.6923,7.6923,1299.42303,4
2026-03-20 01:55:00-04:00,2026-03-20 05:55:00+00:00,Michigan Wolverines,0.87,0.87,0.87,0.87,-669,-669,-669,-669,1.1494,1.1494,1.1494,1.1494,986.0,2
2026-03-20 01:55:00-04:00,2026-03-20 05:55:00+00:00,Saint Louis Billikens,0.13,0.13,0.13,0.13,669,669,669,669,7.6923,7.6923,7.6923,7.6923,0.0,0
2026-03-20 02:00:00-04:00,2026-03-20 06:00:00+00:00,Michigan Wolverines,0.87,0.87,0.86076,0.86076,-669,-669,-618,-618,1.1494,1.1494,1.1618,1.1618,1662.0,2
2026-03-20 02:00:00-04:00,2026-03-20 06:00:00+00:00,Saint Louis Billikens,0.13,0.13,0.12999999849571428,0.12999999849571428,669,669,669,669,7.6923,7.6923,7.6923,7.6923,1535.416547,2
2026-03-20 02:05:00-04:00,2026-03-20 06:05:00+00:00,Michigan Wolverines,0.87,0.87,0.86076,0.86076,-669,-669,-618,-618,1.1494,1.1494,1.1618,1.1618,0.0,0
2026-03-20 02:05:00-04:00,2026-03-20 06:05:00+00:00,Saint Louis Billikens,0.13,0.13,0.12999999849571428,0.12999999849571428,669,669,669,669,7.6923,7.6923,7.6923,7.6923,0.0,0
2026-03-20 02:10:00-04:00,2026-03-20 06:10:00+00:00,Michigan Wolverines,0.87,0.87,0.86076,0.86076,-669,-669,-618,-618,1.1494,1.1494,1.1618,1.1618,0.0,0
2026-03-20 02:10:00-04:00,2026-03-20 06:10:00+00:00,Saint Louis Billikens,0.13,0.13,0.12999999849571428,0.12999999849571428,669,669,669,669,7.6923,7.6923,7.6923,7.6923,0.0,0
2026-03-20 02:15:00-04:00,2026-03-20 06:15:00+00:00,Michigan Wolverines,0.88,0.88,0.88,0.88,-733,-733,-733,-733,1.1364,1.1364,1.1364,1.1364,9.98152,1
2026-03-20 02:15:00-04:00,2026-03-20 06:15:00+00:00,Saint Louis Billikens,0.13,0.13,0.12999999849571428,0.12999999849571428,669,669,669,669,7.6923,7.6923,7.6923,7.6923,0.0,0
2026-03-20 02:20:00-04:00,2026-03-20 06:20:00+00:00,Michigan Wolverines,0.88,0.88,0.88,0.88,-733,-733,-733,-733,1.1364,1.1364,1.1364,1.1364,0.0,0
2026-03-20 02:20:00-04:00,2026-03-20 06:20:00+00:00,Saint Louis Billikens,0.13,0.13,0.12999999849571428,0.12999999849571428,669,669,669,669,7.6923,7.6923,7.6923,7.6923,0.0,0
2026-03-20 02:25:00-04:00,2026-03-20 06:25:00+00:00,Michigan Wolverines,0.88,0.88,0.88,0.88,-733,-733,-733,-733,1.1364,1.1364,1.1364,1.1364,0.0,0
2026-03-20 02:25:00-04:00,2026-03-20 06:25:00+00:00,Saint Louis Billikens,0.12999999849571428,0.12999999849571428,0.12999999849571428,0.12999999849571428,669,669,669,669,7.6923,7.6923,7.6923,7.6923,537.395797,1
2026-03-20 02:30:00-04:00,2026-03-20 06:30:00+00:00,Michigan Wolverines,0.88,0.88,0.88,0.88,-733,-733,-733,-733,1.1364,1.1364,1.1364,1.1364,0.0,0
