datetime_et,datetime_utc,outcome,open_prob,high_prob,low_prob,close_prob,open_american_odds,high_american_odds,low_american_odds,close_american_odds,open_decimal_odds,high_decimal_odds,low_decimal_odds,close_decimal_odds,volume_shares,trade_count
2026-04-04 18:55:00-04:00,2026-04-04 22:55:00+00:00,Connecticut Huskies,0.669999999844186,0.73,0.66,0.68,-203,-270,-194,-213,1.4925,1.3699,1.5152,1.4706,23527.710107,69
2026-04-04 18:55:00-04:00,2026-04-04 22:55:00+00:00,Illinois Fighting Illini,0.34999999249642666,0.35,0.28,0.32,186,186,257,212,2.8571,2.8571,3.5714,3.125,59288.590282,116
2026-04-04 19:00:00-04:00,2026-04-04 23:00:00+00:00,Connecticut Huskies,0.68,0.7,0.68,0.7,-213,-233,-213,-233,1.4706,1.4286,1.4706,1.4286,48408.050052,49
2026-04-04 19:00:00-04:00,2026-04-04 23:00:00+00:00,Illinois Fighting Illini,0.32,0.32,0.3,0.3,212,212,233,233,3.125,3.125,3.3333,3.3333,227486.476249,328
2026-04-04 19:05:00-04:00,2026-04-04 23:05:00+00:00,Connecticut Huskies,0.69,0.7,0.69,0.69,-223,-233,-223,-223,1.4493,1.4286,1.4493,1.4493,10740.757545,42
2026-04-04 19:05:00-04:00,2026-04-04 23:05:00+00:00,Illinois Fighting Illini,0.30999996217999704,0.31,0.3,0.31,223,223,233,223,3.2258,3.2258,3.3333,3.2258,165098.974084,45
2026-04-04 19:10:00-04:00,2026-04-04 23:10:00+00:00,Connecticut Huskies,0.7,0.7,0.69,0.69,-233,-233,-223,-223,1.4286,1.4286,1.4493,1.4493,9054.412492,82
2026-04-04 19:10:00-04:00,2026-04-04 23:10:00+00:00,Illinois Fighting Illini,0.31,0.31,0.3,0.3099999999039,223,223,233,223,3.2258,3.2258,3.3333,3.2258,13211.722585,27
2026-04-04 19:15:00-04:00,2026-04-04 23:15:00+00:00,Connecticut Huskies,0.6999999369368858,0.7,0.69,0.6999999981780323,-233,-233,-223,-233,1.4286,1.4286,1.4493,1.4286,4575.03178,37
2026-04-04 19:15:00-04:00,2026-04-04 23:15:00+00:00,Illinois Fighting Illini,0.30999993644998125,0.31,0.3,0.3,223,223,233,233,3.2258,3.2258,3.3333,3.3333,15843.045178999999,31
2026-04-04 19:20:00-04:00,2026-04-04 23:20:00+00:00,Connecticut Huskies,0.7,0.77,0.6899995617564428,0.6999998703702743,-233,-335,-223,-233,1.4286,1.2987,1.4493,1.4286,8749.679473,102
2026-04-04 19:20:00-04:00,2026-04-04 23:20:00+00:00,Illinois Fighting Illini,0.3,0.32,0.23,0.3099999959355555,233,212,335,223,3.3333,3.125,4.3478,3.2258,68702.96385799999,140
2026-04-04 19:25:00-04:00,2026-04-04 23:25:00+00:00,Connecticut Huskies,0.7099998686985645,0.79,0.69,0.7899999989466665,-245,-376,-223,-376,1.4085,1.2658,1.4493,1.2658,18908.144663,101
2026-04-04 19:25:00-04:00,2026-04-04 23:25:00+00:00,Illinois Fighting Illini,0.299999819999928,0.3099999847838824,0.21,0.21,233,223,376,376,3.3333,3.2258,4.7619,4.7619,11204.90371,93
2026-04-04 19:30:00-04:00,2026-04-04 23:30:00+00:00,Connecticut Huskies,0.7899999920999764,0.86,0.7799999818604634,0.8450292391556377,-376,-614,-355,-545,1.2658,1.1628,1.2821,1.1834,19449.386666,70
2026-04-04 19:30:00-04:00,2026-04-04 23:30:00+00:00,Illinois Fighting Illini,0.2199999738697299,0.22999997078521636,0.14,0.15,355,335,614,567,4.5455,4.3478,7.1429,6.6667,33226.154537999995,49
2026-04-04 19:35:00-04:00,2026-04-04 23:35:00+00:00,Connecticut Huskies,0.8599999139995786,0.87,0.79,0.8399999943999991,-614,-669,-376,-525,1.1628,1.1494,1.2658,1.1905,25936.156357,112
