datetime_et,datetime_utc,outcome,open_prob,high_prob,low_prob,close_prob,open_american_odds,high_american_odds,low_american_odds,close_american_odds,open_decimal_odds,high_decimal_odds,low_decimal_odds,close_decimal_odds,volume_shares,trade_count
2026-03-22 11:20:00-04:00,2026-03-22 15:20:00+00:00,Miami Hurricanes,0.25,0.25,0.25,0.25,300,300,300,300,4.0,4.0,4.0,4.0,127.58001999999999,3
2026-03-22 11:20:00-04:00,2026-03-22 15:20:00+00:00,Purdue Boilermakers,0.75,0.7599999979733333,0.75,0.75,-300,-317,-300,-300,1.3333,1.3158,1.3333,1.3333,15249.547693,7
2026-03-22 11:25:00-04:00,2026-03-22 15:25:00+00:00,Miami Hurricanes,0.24,0.25,0.24,0.25,317,300,317,300,4.1667,4.0,4.1667,4.0,469.32799,10
2026-03-22 11:25:00-04:00,2026-03-22 15:25:00+00:00,Purdue Boilermakers,0.75,0.75,0.75,0.75,-300,-300,-300,-300,1.3333,1.3333,1.3333,1.3333,33.0,1
2026-03-22 11:30:00-04:00,2026-03-22 15:30:00+00:00,Miami Hurricanes,0.25,0.25,0.25,0.25,300,300,300,300,4.0,4.0,4.0,4.0,147.51438,1
2026-03-22 11:30:00-04:00,2026-03-22 15:30:00+00:00,Purdue Boilermakers,0.7599999954399995,0.76,0.7599999954399995,0.76,-317,-317,-317,-317,1.3158,1.3158,1.3158,1.3158,262.525687,6
2026-03-22 11:35:00-04:00,2026-03-22 15:35:00+00:00,Miami Hurricanes,0.25,0.25,0.25,0.25,300,300,300,300,4.0,4.0,4.0,4.0,0.0,0
2026-03-22 11:35:00-04:00,2026-03-22 15:35:00+00:00,Purdue Boilermakers,0.7599999991314286,0.7599999995946667,0.7599999969599999,0.7599999995946667,-317,-317,-317,-317,1.3158,1.3158,1.3158,1.3158,504.96197,3
2026-03-22 11:40:00-04:00,2026-03-22 15:40:00+00:00,Miami Hurricanes,0.25,0.25,0.25,0.25,300,300,300,300,4.0,4.0,4.0,4.0,271.14738,3
2026-03-22 11:40:00-04:00,2026-03-22 15:40:00+00:00,Purdue Boilermakers,0.7599999918933329,0.7599999969599999,0.75,0.7599999969599999,-317,-317,-300,-317,1.3158,1.3158,1.3333,1.3158,1840.463331,3
