datetime_et,datetime_utc,outcome,open_prob,high_prob,low_prob,close_prob,open_american_odds,high_american_odds,low_american_odds,close_american_odds,open_decimal_odds,high_decimal_odds,low_decimal_odds,close_decimal_odds,volume_shares,trade_count
2026-03-30 04:40:00-04:00,2026-03-30 08:40:00+00:00,South Carolina Gamecocks,0.92,0.92,0.92,0.92,-1150,-1150,-1150,-1150,1.087,1.087,1.087,1.087,1.0845600000000002,1
2026-03-30 04:45:00-04:00,2026-03-30 08:45:00+00:00,South Carolina Gamecocks,0.92,0.92,0.92,0.92,-1150,-1150,-1150,-1150,1.087,1.087,1.087,1.087,0.0,0
2026-03-30 04:50:00-04:00,2026-03-30 08:50:00+00:00,South Carolina Gamecocks,0.92,0.92,0.92,0.92,-1150,-1150,-1150,-1150,1.087,1.087,1.087,1.087,0.0,0
2026-03-30 04:55:00-04:00,2026-03-30 08:55:00+00:00,South Carolina Gamecocks,0.92,0.92,0.92,0.92,-1150,-1150,-1150,-1150,1.087,1.087,1.087,1.087,0.0,0
2026-03-30 05:00:00-04:00,2026-03-30 09:00:00+00:00,South Carolina Gamecocks,0.92,0.92,0.92,0.92,-1150,-1150,-1150,-1150,1.087,1.087,1.087,1.087,0.0,0
2026-03-30 05:05:00-04:00,2026-03-30 09:05:00+00:00,South Carolina Gamecocks,0.92,0.92,0.92,0.92,-1150,-1150,-1150,-1150,1.087,1.087,1.087,1.087,0.0,0
2026-03-30 05:10:00-04:00,2026-03-30 09:10:00+00:00,South Carolina Gamecocks,0.92,0.92,0.92,0.92,-1150,-1150,-1150,-1150,1.087,1.087,1.087,1.087,1.626835,1
2026-03-30 05:15:00-04:00,2026-03-30 09:15:00+00:00,South Carolina Gamecocks,0.92,0.92,0.92,0.92,-1150,-1150,-1150,-1150,1.087,1.087,1.087,1.087,0.0,0
2026-03-30 05:20:00-04:00,2026-03-30 09:20:00+00:00,South Carolina Gamecocks,0.92,0.92,0.92,0.92,-1150,-1150,-1150,-1150,1.087,1.087,1.087,1.087,0.0,0
2026-03-30 05:25:00-04:00,2026-03-30 09:25:00+00:00,South Carolina Gamecocks,0.92,0.92,0.92,0.92,-1150,-1150,-1150,-1150,1.087,1.087,1.087,1.087,0.0,0
2026-03-30 05:30:00-04:00,2026-03-30 09:30:00+00:00,South Carolina Gamecocks,0.92,0.92,0.92,0.92,-1150,-1150,-1150,-1150,1.087,1.087,1.087,1.087,0.0,0
2026-03-30 05:35:00-04:00,2026-03-30 09:35:00+00:00,South Carolina Gamecocks,0.92,0.92,0.92,0.92,-1150,-1150,-1150,-1150,1.087,1.087,1.087,1.087,0.0,0
2026-03-30 05:40:00-04:00,2026-03-30 09:40:00+00:00,South Carolina Gamecocks,0.92,0.92,0.92,0.92,-1150,-1150,-1150,-1150,1.087,1.087,1.087,1.087,0.0,0
