datetime_et,datetime_utc,outcome,open_prob,high_prob,low_prob,close_prob,open_american_odds,high_american_odds,low_american_odds,close_american_odds,open_decimal_odds,high_decimal_odds,low_decimal_odds,close_decimal_odds,volume_shares,trade_count
2026-03-19 00:00:00-04:00,2026-03-19 04:00:00+00:00,Saint Louis Billikens,0.4299998279998968,0.43,0.4299998279998968,0.4299998279998968,133,133,133,133,2.3256,2.3256,2.3256,2.3256,48.349885,4
2026-03-19 00:05:00-04:00,2026-03-19 04:05:00+00:00,Saint Louis Billikens,0.4299998279998968,0.4299998279998968,0.4299998279998968,0.4299998279998968,133,133,133,133,2.3256,2.3256,2.3256,2.3256,2.31561,1
2026-03-19 00:10:00-04:00,2026-03-19 04:10:00+00:00,Georgia Bulldogs,0.5799998846782506,0.5799998846782506,0.5799998846782506,0.5799998846782506,-138,-138,-138,-138,1.7241,1.7241,1.7241,1.7241,2.935713,1
2026-03-19 00:10:00-04:00,2026-03-19 04:10:00+00:00,Saint Louis Billikens,0.429999989882352,0.429999989882352,0.429999989882352,0.429999989882352,133,133,133,133,2.3256,2.3256,2.3256,2.3256,19.682660000000002,1
2026-03-19 00:15:00-04:00,2026-03-19 04:15:00+00:00,Georgia Bulldogs,0.57,0.57,0.57,0.57,-133,-133,-133,-133,1.7544,1.7544,1.7544,1.7544,2.93,1
2026-03-19 00:15:00-04:00,2026-03-19 04:15:00+00:00,Saint Louis Billikens,0.43,0.43,0.43,0.43,133,133,133,133,2.3256,2.3256,2.3256,2.3256,5.02834,1
2026-03-19 00:20:00-04:00,2026-03-19 04:20:00+00:00,Georgia Bulldogs,0.5799999289795426,0.5799999289795426,0.5799999289795426,0.5799999289795426,-138,-138,-138,-138,1.7241,1.7241,1.7241,1.7241,4.206135000000001,1
2026-03-19 00:20:00-04:00,2026-03-19 04:20:00+00:00,Saint Louis Billikens,0.43,0.43,0.4299998279998968,0.4299998279998968,133,133,133,133,2.3256,2.3256,2.3256,2.3256,14446.674674,6
2026-03-19 00:25:00-04:00,2026-03-19 04:25:00+00:00,Georgia Bulldogs,0.5799999431372326,0.5799999431372326,0.5799999431372326,0.5799999431372326,-138,-138,-138,-138,1.7241,1.7241,1.7241,1.7241,3.50225,1
2026-03-19 00:25:00-04:00,2026-03-19 04:25:00+00:00,Saint Louis Billikens,0.42,0.43,0.42,0.43,138,133,138,133,2.381,2.3256,2.381,2.3256,9117.04622,6
2026-03-19 00:30:00-04:00,2026-03-19 04:30:00+00:00,Georgia Bulldogs,0.5799999869845707,0.5799999941999997,0.5799999869845707,0.5799999941999997,-138,-138,-138,-138,1.7241,1.7241,1.7241,1.7241,63.744347,2
2026-03-19 00:30:00-04:00,2026-03-19 04:30:00+00:00,Saint Louis Billikens,0.4299999967319999,0.4299999967319999,0.4299999967319999,0.4299999967319999,133,133,133,133,2.3256,2.3256,2.3256,2.3256,57.890163,1
2026-03-19 00:35:00-04:00,2026-03-19 04:35:00+00:00,Georgia Bulldogs,0.5799999869845707,0.5799999941999997,0.5799999869845707,0.5799999941999997,-138,-138,-138,-138,1.7241,1.7241,1.7241,1.7241,0.0,0
2026-03-19 00:35:00-04:00,2026-03-19 04:35:00+00:00,Saint Louis Billikens,0.42999992976665474,0.42999992976665474,0.42999992976665474,0.42999992976665474,133,133,133,133,2.3256,2.3256,2.3256,2.3256,6.946823,1
2026-03-19 00:40:00-04:00,2026-03-19 04:40:00+00:00,Georgia Bulldogs,0.5799999869845707,0.5799999941999997,0.5799999869845707,0.5799999941999997,-138,-138,-138,-138,1.7241,1.7241,1.7241,1.7241,0.0,0
2026-03-19 00:40:00-04:00,2026-03-19 04:40:00+00:00,Saint Louis Billikens,0.42999992976665474,0.42999992976665474,0.42999992976665474,0.42999992976665474,133,133,133,133,2.3256,2.3256,2.3256,2.3256,0.0,0
2026-03-19 00:45:00-04:00,2026-03-19 04:45:00+00:00,Georgia Bulldogs,0.5799999869845707,0.5799999941999997,0.5799999869845707,0.5799999941999997,-138,-138,-138,-138,1.7241,1.7241,1.7241,1.7241,0.0,0
2026-03-19 00:45:00-04:00,2026-03-19 04:45:00+00:00,Saint Louis Billikens,0.43,0.43,0.43,0.43,133,133,133,133,2.3256,2.3256,2.3256,2.3256,31.86275,2
2026-03-19 00:50:00-04:00,2026-03-19 04:50:00+00:00,Georgia Bulldogs,0.5799999766525409,0.5799999766525409,0.5799999766525409,0.5799999766525409,-138,-138,-138,-138,1.7241,1.7241,1.7241,1.7241,16.206481,1
2026-03-19 00:50:00-04:00,2026-03-19 04:50:00+00:00,Saint Louis Billikens,0.43,0.43,0.43,0.43,133,133,133,133,2.3256,2.3256,2.3256,2.3256,77.80485,2
2026-03-19 00:55:00-04:00,2026-03-19 04:55:00+00:00,Georgia Bulldogs,0.57,0.58,0.57,0.57,-133,-138,-133,-133,1.7544,1.7241,1.7544,1.7544,3205.2319820000002,5
2026-03-19 00:55:00-04:00,2026-03-19 04:55:00+00:00,Saint Louis Billikens,0.4299998279998968,0.4299998279998968,0.4299998279998968,0.4299998279998968,133,133,133,133,2.3256,2.3256,2.3256,2.3256,2.31561,1
2026-03-19 01:00:00-04:00,2026-03-19 05:00:00+00:00,Georgia Bulldogs,0.57,0.5799999883999988,0.57,0.5799999883999988,-133,-138,-133,-138,1.7544,1.7241,1.7544,1.7241,34.864312,3
2026-03-19 01:00:00-04:00,2026-03-19 05:00:00+00:00,Saint Louis Billikens,0.43,0.43,0.43,0.43,133,133,133,133,2.3256,2.3256,2.3256,2.3256,28.87562,1
2026-03-19 01:05:00-04:00,2026-03-19 05:05:00+00:00,Georgia Bulldogs,0.57,0.5799999883999988,0.57,0.5799999883999988,-133,-138,-133,-138,1.7544,1.7241,1.7544,1.7241,0.0,0
2026-03-19 01:05:00-04:00,2026-03-19 05:05:00+00:00,Saint Louis Billikens,0.43,0.43,0.43,0.43,133,133,133,133,2.3256,2.3256,2.3256,2.3256,0.0,0
2026-03-19 01:10:00-04:00,2026-03-19 05:10:00+00:00,Georgia Bulldogs,0.58,0.58,0.58,0.58,-138,-138,-138,-138,1.7241,1.7241,1.7241,1.7241,466.54263000000003,3
2026-03-19 01:10:00-04:00,2026-03-19 05:10:00+00:00,Saint Louis Billikens,0.43,0.43,0.43,0.43,133,133,133,133,2.3256,2.3256,2.3256,2.3256,466.53033,3
2026-03-19 01:15:00-04:00,2026-03-19 05:15:00+00:00,Georgia Bulldogs,0.57,0.57,0.57,0.57,-133,-133,-133,-133,1.7544,1.7544,1.7544,1.7544,2000.0,1
2026-03-19 01:15:00-04:00,2026-03-19 05:15:00+00:00,Saint Louis Billikens,0.43,0.43,0.43,0.43,133,133,133,133,2.3256,2.3256,2.3256,2.3256,28.87562,1
