datetime_et,datetime_utc,outcome,open_prob,high_prob,low_prob,close_prob,open_american_odds,high_american_odds,low_american_odds,close_american_odds,open_decimal_odds,high_decimal_odds,low_decimal_odds,close_decimal_odds,volume_shares,trade_count
2026-03-25 08:20:00-04:00,2026-03-25 12:20:00+00:00,LSU Tigers,0.83,0.83,0.83,0.83,-488,-488,-488,-488,1.2048,1.2048,1.2048,1.2048,9.63,1
2026-03-25 08:25:00-04:00,2026-03-25 12:25:00+00:00,LSU Tigers,0.83,0.83,0.83,0.83,-488,-488,-488,-488,1.2048,1.2048,1.2048,1.2048,0.0,0
2026-03-25 08:30:00-04:00,2026-03-25 12:30:00+00:00,LSU Tigers,0.83,0.83,0.83,0.83,-488,-488,-488,-488,1.2048,1.2048,1.2048,1.2048,0.0,0
2026-03-25 08:35:00-04:00,2026-03-25 12:35:00+00:00,LSU Tigers,0.83,0.83,0.83,0.83,-488,-488,-488,-488,1.2048,1.2048,1.2048,1.2048,0.0,0
2026-03-25 08:40:00-04:00,2026-03-25 12:40:00+00:00,LSU Tigers,0.83,0.83,0.83,0.83,-488,-488,-488,-488,1.2048,1.2048,1.2048,1.2048,0.0,0
2026-03-25 08:45:00-04:00,2026-03-25 12:45:00+00:00,LSU Tigers,0.83,0.83,0.83,0.83,-488,-488,-488,-488,1.2048,1.2048,1.2048,1.2048,0.0,0
2026-03-25 08:50:00-04:00,2026-03-25 12:50:00+00:00,LSU Tigers,0.83,0.83,0.83,0.83,-488,-488,-488,-488,1.2048,1.2048,1.2048,1.2048,0.0,0
2026-03-25 08:55:00-04:00,2026-03-25 12:55:00+00:00,LSU Tigers,0.83,0.83,0.83,0.83,-488,-488,-488,-488,1.2048,1.2048,1.2048,1.2048,0.0,0
2026-03-25 09:00:00-04:00,2026-03-25 13:00:00+00:00,LSU Tigers,0.83,0.83,0.83,0.83,-488,-488,-488,-488,1.2048,1.2048,1.2048,1.2048,0.0,0
2026-03-25 09:05:00-04:00,2026-03-25 13:05:00+00:00,LSU Tigers,0.83,0.83,0.83,0.83,-488,-488,-488,-488,1.2048,1.2048,1.2048,1.2048,0.0,0
2026-03-25 09:10:00-04:00,2026-03-25 13:10:00+00:00,LSU Tigers,0.83,0.83,0.83,0.83,-488,-488,-488,-488,1.2048,1.2048,1.2048,1.2048,0.0,0
2026-03-25 09:15:00-04:00,2026-03-25 13:15:00+00:00,LSU Tigers,0.83,0.83,0.83,0.83,-488,-488,-488,-488,1.2048,1.2048,1.2048,1.2048,0.0,0
2026-03-25 09:20:00-04:00,2026-03-25 13:20:00+00:00,LSU Tigers,0.83,0.83,0.83,0.83,-488,-488,-488,-488,1.2048,1.2048,1.2048,1.2048,0.0,0
2026-03-25 09:25:00-04:00,2026-03-25 13:25:00+00:00,LSU Tigers,0.83,0.83,0.83,0.83,-488,-488,-488,-488,1.2048,1.2048,1.2048,1.2048,0.0,0
2026-03-25 09:30:00-04:00,2026-03-25 13:30:00+00:00,LSU Tigers,0.83,0.83,0.83,0.83,-488,-488,-488,-488,1.2048,1.2048,1.2048,1.2048,0.0,0
2026-03-25 09:35:00-04:00,2026-03-25 13:35:00+00:00,LSU Tigers,0.83,0.83,0.83,0.83,-488,-488,-488,-488,1.2048,1.2048,1.2048,1.2048,0.0,0
2026-03-25 09:40:00-04:00,2026-03-25 13:40:00+00:00,LSU Tigers,0.83,0.83,0.83,0.83,-488,-488,-488,-488,1.2048,1.2048,1.2048,1.2048,0.0,0
2026-03-25 09:45:00-04:00,2026-03-25 13:45:00+00:00,LSU Tigers,0.83,0.83,0.83,0.83,-488,-488,-488,-488,1.2048,1.2048,1.2048,1.2048,0.0,0
2026-03-25 09:50:00-04:00,2026-03-25 13:50:00+00:00,LSU Tigers,0.83,0.83,0.83,0.83,-488,-488,-488,-488,1.2048,1.2048,1.2048,1.2048,0.0,0
2026-03-25 09:55:00-04:00,2026-03-25 13:55:00+00:00,LSU Tigers,0.83,0.83,0.83,0.83,-488,-488,-488,-488,1.2048,1.2048,1.2048,1.2048,0.0,0
2026-03-25 10:00:00-04:00,2026-03-25 14:00:00+00:00,LSU Tigers,0.83,0.83,0.83,0.83,-488,-488,-488,-488,1.2048,1.2048,1.2048,1.2048,0.0,0
2026-03-25 10:05:00-04:00,2026-03-25 14:05:00+00:00,LSU Tigers,0.83,0.83,0.83,0.83,-488,-488,-488,-488,1.2048,1.2048,1.2048,1.2048,0.0,0
2026-03-25 10:10:00-04:00,2026-03-25 14:10:00+00:00,LSU Tigers,0.83,0.83,0.83,0.83,-488,-488,-488,-488,1.2048,1.2048,1.2048,1.2048,0.0,0
2026-03-25 10:15:00-04:00,2026-03-25 14:15:00+00:00,LSU Tigers,0.83,0.83,0.83,0.83,-488,-488,-488,-488,1.2048,1.2048,1.2048,1.2048,0.0,0
2026-03-25 10:20:00-04:00,2026-03-25 14:20:00+00:00,LSU Tigers,0.83,0.83,0.83,0.83,-488,-488,-488,-488,1.2048,1.2048,1.2048,1.2048,0.0,0
2026-03-25 10:25:00-04:00,2026-03-25 14:25:00+00:00,LSU Tigers,0.83,0.83,0.83,0.83,-488,-488,-488,-488,1.2048,1.2048,1.2048,1.2048,0.0,0
2026-03-25 10:30:00-04:00,2026-03-25 14:30:00+00:00,LSU Tigers,0.83,0.83,0.83,0.83,-488,-488,-488,-488,1.2048,1.2048,1.2048,1.2048,0.0,0
2026-03-25 10:35:00-04:00,2026-03-25 14:35:00+00:00,LSU Tigers,0.83,0.83,0.83,0.83,-488,-488,-488,-488,1.2048,1.2048,1.2048,1.2048,0.0,0
2026-03-25 10:40:00-04:00,2026-03-25 14:40:00+00:00,LSU Tigers,0.83,0.83,0.83,0.83,-488,-488,-488,-488,1.2048,1.2048,1.2048,1.2048,0.0,0
2026-03-25 10:45:00-04:00,2026-03-25 14:45:00+00:00,LSU Tigers,0.83,0.83,0.83,0.83,-488,-488,-488,-488,1.2048,1.2048,1.2048,1.2048,0.0,0
2026-03-25 10:50:00-04:00,2026-03-25 14:50:00+00:00,LSU Tigers,0.83,0.83,0.83,0.83,-488,-488,-488,-488,1.2048,1.2048,1.2048,1.2048,0.0,0
2026-03-25 10:55:00-04:00,2026-03-25 14:55:00+00:00,LSU Tigers,0.83,0.83,0.83,0.83,-488,-488,-488,-488,1.2048,1.2048,1.2048,1.2048,0.0,0
2026-03-25 11:00:00-04:00,2026-03-25 15:00:00+00:00,LSU Tigers,0.83,0.83,0.83,0.83,-488,-488,-488,-488,1.2048,1.2048,1.2048,1.2048,0.0,0
2026-03-25 11:05:00-04:00,2026-03-25 15:05:00+00:00,LSU Tigers,0.83,0.83,0.83,0.83,-488,-488,-488,-488,1.2048,1.2048,1.2048,1.2048,0.0,0
2026-03-25 11:10:00-04:00,2026-03-25 15:10:00+00:00,LSU Tigers,0.83,0.83,0.83,0.83,-488,-488,-488,-488,1.2048,1.2048,1.2048,1.2048,0.0,0
2026-03-25 11:15:00-04:00,2026-03-25 15:15:00+00:00,LSU Tigers,0.83,0.83,0.83,0.83,-488,-488,-488,-488,1.2048,1.2048,1.2048,1.2048,0.0,0
2026-03-25 11:20:00-04:00,2026-03-25 15:20:00+00:00,LSU Tigers,0.83,0.83,0.83,0.83,-488,-488,-488,-488,1.2048,1.2048,1.2048,1.2048,0.0,0
2026-03-25 11:25:00-04:00,2026-03-25 15:25:00+00:00,LSU Tigers,0.83,0.83,0.83,0.83,-488,-488,-488,-488,1.2048,1.2048,1.2048,1.2048,0.0,0
2026-03-25 11:30:00-04:00,2026-03-25 15:30:00+00:00,LSU Tigers,0.83,0.83,0.83,0.83,-488,-488,-488,-488,1.2048,1.2048,1.2048,1.2048,0.0,0
2026-03-25 11:35:00-04:00,2026-03-25 15:35:00+00:00,LSU Tigers,0.83,0.83,0.83,0.83,-488,-488,-488,-488,1.2048,1.2048,1.2048,1.2048,0.0,0
