datetime_et,datetime_utc,outcome,open_prob,high_prob,low_prob,close_prob,open_american_odds,high_american_odds,low_american_odds,close_american_odds,open_decimal_odds,high_decimal_odds,low_decimal_odds,close_decimal_odds,volume_shares,trade_count
2026-03-19 12:15:00-04:00,2026-03-19 16:15:00+00:00,Akron Zips,0.26,0.26,0.25,0.26,285,285,300,285,3.8462,3.8462,4.0,3.8462,11633.619278999999,10
2026-03-19 12:15:00-04:00,2026-03-19 16:15:00+00:00,Texas Tech Red Raiders,0.75,0.75,0.75,0.75,-300,-300,-300,-300,1.3333,1.3333,1.3333,1.3333,1.328962,1
2026-03-19 12:20:00-04:00,2026-03-19 16:20:00+00:00,Akron Zips,0.2599999838799994,0.2599999838799994,0.25999996463999775,0.25999996463999775,285,285,285,285,3.8462,3.8462,3.8462,3.8462,57.498075,2
2026-03-19 12:20:00-04:00,2026-03-19 16:20:00+00:00,Texas Tech Red Raiders,0.74,0.74,0.74,0.74,-285,-285,-285,-285,1.3514,1.3514,1.3514,1.3514,5833.76,2
2026-03-19 12:25:00-04:00,2026-03-19 16:25:00+00:00,Akron Zips,0.26,0.26,0.26,0.26,285,285,285,285,3.8462,3.8462,3.8462,3.8462,18.93603,1
2026-03-19 12:25:00-04:00,2026-03-19 16:25:00+00:00,Texas Tech Red Raiders,0.74,0.74,0.74,0.74,-285,-285,-285,-285,1.3514,1.3514,1.3514,1.3514,3029.23,3
2026-03-19 12:30:00-04:00,2026-03-19 16:30:00+00:00,Akron Zips,0.26,0.26,0.26,0.26,285,285,285,285,3.8462,3.8462,3.8462,3.8462,23.9192,2
2026-03-19 12:30:00-04:00,2026-03-19 16:30:00+00:00,Texas Tech Red Raiders,0.75,0.75,0.75,0.75,-300,-300,-300,-300,1.3333,1.3333,1.3333,1.3333,10.631674,1
2026-03-19 12:35:00-04:00,2026-03-19 16:35:00+00:00,Akron Zips,0.25999996463999775,0.26,0.25,0.26,285,285,300,285,3.8462,3.8462,4.0,3.8462,1980.054886,5
2026-03-19 12:35:00-04:00,2026-03-19 16:35:00+00:00,Texas Tech Red Raiders,0.75,0.75,0.75,0.75,-300,-300,-300,-300,1.3333,1.3333,1.3333,1.3333,1.328962,1
2026-03-19 12:40:00-04:00,2026-03-19 16:40:00+00:00,Akron Zips,0.25,0.26,0.25,0.26,300,285,300,285,4.0,3.8462,4.0,3.8462,37.181112,6
2026-03-19 12:40:00-04:00,2026-03-19 16:40:00+00:00,Texas Tech Red Raiders,0.75,0.75,0.74,0.75,-300,-300,-285,-300,1.3333,1.3333,1.3514,1.3333,1005.249394,4
2026-03-19 12:45:00-04:00,2026-03-19 16:45:00+00:00,Akron Zips,0.25999999029333304,0.25999999029333304,0.2599998647999351,0.2599998647999351,285,285,285,285,3.8462,3.8462,3.8462,3.8462,61.331278000000005,2
2026-03-19 12:45:00-04:00,2026-03-19 16:45:00+00:00,Texas Tech Red Raiders,0.75,0.75,0.74,0.75,-300,-300,-285,-300,1.3333,1.3333,1.3514,1.3333,0.0,0
2026-03-19 12:50:00-04:00,2026-03-19 16:50:00+00:00,Akron Zips,0.25,0.25999996463999775,0.25,0.2599998647999351,300,285,300,285,4.0,3.8462,4.0,3.8462,30.65924,3
2026-03-19 12:50:00-04:00,2026-03-19 16:50:00+00:00,Texas Tech Red Raiders,0.75,0.75,0.74,0.75,-300,-300,-285,-300,1.3333,1.3333,1.3514,1.3333,0.0,0
