datetime_et,datetime_utc,outcome,open_prob,high_prob,low_prob,close_prob,open_american_odds,high_american_odds,low_american_odds,close_american_odds,open_decimal_odds,high_decimal_odds,low_decimal_odds,close_decimal_odds,volume_shares,trade_count
2026-03-26 21:50:00-04:00,2026-03-27 01:50:00+00:00,Houston Cougars,0.57,0.57,0.5699997434998589,0.57,-133,-133,-133,-133,1.7544,1.7544,1.7544,1.7544,35705.093372,26
2026-03-26 21:50:00-04:00,2026-03-27 01:50:00+00:00,Illinois Fighting Illini,0.43999980639989156,0.44,0.43,0.43,127,127,133,133,2.2727,2.2727,2.3256,2.3256,2604.020187,6
2026-03-26 21:55:00-04:00,2026-03-27 01:55:00+00:00,Houston Cougars,0.57,0.57,0.56,0.56,-133,-133,-127,-127,1.7544,1.7544,1.7857,1.7857,2003166.8117210001,143
2026-03-26 21:55:00-04:00,2026-03-27 01:55:00+00:00,Illinois Fighting Illini,0.4399999984997158,0.44,0.4299998944545234,0.43999996479999576,127,127,133,127,2.2727,2.2727,2.3256,2.2727,94544.017826,56
2026-03-26 22:00:00-04:00,2026-03-27 02:00:00+00:00,Houston Cougars,0.56,0.57,0.56,0.56,-127,-133,-127,-127,1.7857,1.7544,1.7857,1.7857,22718.833122,25
2026-03-26 22:00:00-04:00,2026-03-27 02:00:00+00:00,Illinois Fighting Illini,0.4399999894399992,0.44,0.43,0.4399999999208,127,127,133,127,2.2727,2.2727,2.3256,2.2727,35248.898212,12
2026-03-26 22:05:00-04:00,2026-03-27 02:05:00+00:00,Houston Cougars,0.56,0.57,0.52,0.54,-127,-133,-108,-117,1.7857,1.7544,1.9231,1.8519,18947.796505,58
2026-03-26 22:05:00-04:00,2026-03-27 02:05:00+00:00,Illinois Fighting Illini,0.4399999794666642,0.48,0.43,0.48,127,108,133,108,2.2727,2.0833,2.3256,2.0833,52618.739075,115
2026-03-26 22:10:00-04:00,2026-03-27 02:10:00+00:00,Houston Cougars,0.5299998780999061,0.5299998780999061,0.5199999334399819,0.5199999999895855,-113,-113,-108,-108,1.8868,1.8868,1.9231,1.9231,20847.199151,23
2026-03-26 22:10:00-04:00,2026-03-27 02:10:00+00:00,Illinois Fighting Illini,0.48,0.49,0.47,0.489999999902,108,104,113,104,2.0833,2.0408,2.1277,2.0408,1794.581011,35
2026-03-26 22:15:00-04:00,2026-03-27 02:15:00+00:00,Houston Cougars,0.52,0.6,0.5,0.5699999764882927,-108,-150,-100,-133,1.9231,1.6667,2.0,1.7544,20816.356785,169
2026-03-26 22:15:00-04:00,2026-03-27 02:15:00+00:00,Illinois Fighting Illini,0.4899999952427181,0.5,0.41,0.4399999894399992,104,-100,144,127,2.0408,2.0,2.439,2.2727,60385.213952,70
2026-03-26 22:20:00-04:00,2026-03-27 02:20:00+00:00,Houston Cougars,0.5699998869046946,0.57,0.5199998776469676,0.5499999559999947,-133,-133,-108,-122,1.7544,1.7544,1.9231,1.8182,10900.334264,71
2026-03-26 22:20:00-04:00,2026-03-27 02:20:00+00:00,Illinois Fighting Illini,0.439999998064,0.48815652057399145,0.439999998064,0.4599999141332921,127,105,127,117,2.2727,2.0485,2.2727,2.1739,20575.953765,31
2026-03-26 22:25:00-04:00,2026-03-27 02:25:00+00:00,Houston Cougars,0.5499999559999947,0.56,0.47,0.56,-122,-127,113,-127,1.8182,1.7857,2.1277,1.7857,10962.59222,79
2026-03-26 22:25:00-04:00,2026-03-27 02:25:00+00:00,Illinois Fighting Illini,0.46,0.5299999996543479,0.44,0.47,117,-113,127,113,2.1739,1.8868,2.2727,2.1277,30602.937526,60
2026-03-26 22:30:00-04:00,2026-03-27 02:30:00+00:00,Houston Cougars,0.56,0.57,0.54,0.55,-127,-133,-117,-122,1.7857,1.7544,1.8519,1.8182,13685.572824,23
2026-03-26 22:30:00-04:00,2026-03-27 02:30:00+00:00,Illinois Fighting Illini,0.45,0.47,0.43,0.47,122,113,133,113,2.2222,2.1277,2.3256,2.1277,18854.127898,35
2026-03-26 22:35:00-04:00,2026-03-27 02:35:00+00:00,Houston Cougars,0.49,0.49,0.36,0.37,104,104,178,170,2.0408,2.0408,2.7778,2.7027,11762.383061,48
2026-03-26 22:35:00-04:00,2026-03-27 02:35:00+00:00,Illinois Fighting Illini,0.48,0.64,0.48,0.62,108,-178,108,-163,2.0833,1.5625,2.0833,1.6129,59313.685244,90
2026-03-26 22:40:00-04:00,2026-03-27 02:40:00+00:00,Houston Cougars,0.37,0.4,0.37,0.4,170,150,170,150,2.7027,2.5,2.7027,2.5,48256.747961,49
2026-03-26 22:40:00-04:00,2026-03-27 02:40:00+00:00,Illinois Fighting Illini,0.62,0.63,0.6099999755999961,0.6099999755999961,-163,-170,-156,-156,1.6129,1.5873,1.6393,1.6393,14089.297870999999,61
2026-03-26 22:45:00-04:00,2026-03-27 02:45:00+00:00,Houston Cougars,0.4,0.44,0.32,0.41,150,127,212,144,2.5,2.2727,3.125,2.439,37232.950597,125
2026-03-26 22:45:00-04:00,2026-03-27 02:45:00+00:00,Illinois Fighting Illini,0.6099999926799997,0.68,0.5634742699386504,0.5999999976,-156,-213,-129,-150,1.6393,1.4706,1.7747,1.6667,42666.216571,180
2026-03-26 22:50:00-04:00,2026-03-27 02:50:00+00:00,Houston Cougars,0.41,0.49,0.4,0.49,144,104,150,104,2.439,2.0408,2.5,2.0408,103194.932719,151
