datetime_et,datetime_utc,outcome,open_prob,high_prob,low_prob,close_prob,open_american_odds,high_american_odds,low_american_odds,close_american_odds,open_decimal_odds,high_decimal_odds,low_decimal_odds,close_decimal_odds,volume_shares,trade_count
2026-03-19 00:00:00-04:00,2026-03-19 04:00:00+00:00,UCLA Bruins,0.68,0.68,0.68,0.68,-213,-213,-213,-213,1.4706,1.4706,1.4706,1.4706,155.0,1
2026-03-19 00:05:00-04:00,2026-03-19 04:05:00+00:00,UCF Knights,0.32,0.32,0.32,0.32,212,212,212,212,3.125,3.125,3.125,3.125,15.5655,1
2026-03-19 00:05:00-04:00,2026-03-19 04:05:00+00:00,UCLA Bruins,0.69,0.69,0.69,0.69,-223,-223,-223,-223,1.4493,1.4493,1.4493,1.4493,4.98129,1
2026-03-19 00:10:00-04:00,2026-03-19 04:10:00+00:00,UCF Knights,0.32,0.32,0.32,0.32,212,212,212,212,3.125,3.125,3.125,3.125,0.0,0
2026-03-19 00:10:00-04:00,2026-03-19 04:10:00+00:00,UCLA Bruins,0.69,0.69,0.69,0.69,-223,-223,-223,-223,1.4493,1.4493,1.4493,1.4493,0.0,0
2026-03-19 00:15:00-04:00,2026-03-19 04:15:00+00:00,UCF Knights,0.32,0.32,0.32,0.32,212,212,212,212,3.125,3.125,3.125,3.125,63.75629,1
2026-03-19 00:15:00-04:00,2026-03-19 04:15:00+00:00,UCLA Bruins,0.68,0.68,0.68,0.68,-213,-213,-213,-213,1.4706,1.4706,1.4706,1.4706,79.63,1
2026-03-19 00:20:00-04:00,2026-03-19 04:20:00+00:00,UCF Knights,0.32,0.32,0.32,0.32,212,212,212,212,3.125,3.125,3.125,3.125,0.0,0
2026-03-19 00:20:00-04:00,2026-03-19 04:20:00+00:00,UCLA Bruins,0.68,0.68,0.68,0.68,-213,-213,-213,-213,1.4706,1.4706,1.4706,1.4706,0.0,0
2026-03-19 00:25:00-04:00,2026-03-19 04:25:00+00:00,UCF Knights,0.32,0.32,0.32,0.32,212,212,212,212,3.125,3.125,3.125,3.125,0.0,0
2026-03-19 00:25:00-04:00,2026-03-19 04:25:00+00:00,UCLA Bruins,0.68,0.68,0.68,0.68,-213,-213,-213,-213,1.4706,1.4706,1.4706,1.4706,0.0,0
2026-03-19 00:30:00-04:00,2026-03-19 04:30:00+00:00,UCF Knights,0.32,0.32,0.32,0.32,212,212,212,212,3.125,3.125,3.125,3.125,0.0,0
2026-03-19 00:30:00-04:00,2026-03-19 04:30:00+00:00,UCLA Bruins,0.68,0.68,0.68,0.68,-213,-213,-213,-213,1.4706,1.4706,1.4706,1.4706,0.0,0
2026-03-19 00:35:00-04:00,2026-03-19 04:35:00+00:00,UCF Knights,0.32,0.32,0.32,0.32,212,212,212,212,3.125,3.125,3.125,3.125,0.0,0
2026-03-19 00:35:00-04:00,2026-03-19 04:35:00+00:00,UCLA Bruins,0.68,0.68,0.68,0.68,-213,-213,-213,-213,1.4706,1.4706,1.4706,1.4706,0.0,0
2026-03-19 00:40:00-04:00,2026-03-19 04:40:00+00:00,UCF Knights,0.32,0.32,0.32,0.32,212,212,212,212,3.125,3.125,3.125,3.125,0.0,0
2026-03-19 00:40:00-04:00,2026-03-19 04:40:00+00:00,UCLA Bruins,0.68,0.68,0.68,0.68,-213,-213,-213,-213,1.4706,1.4706,1.4706,1.4706,0.0,0
2026-03-19 00:45:00-04:00,2026-03-19 04:45:00+00:00,UCF Knights,0.32,0.32,0.32,0.32,212,212,212,212,3.125,3.125,3.125,3.125,0.0,0
2026-03-19 00:45:00-04:00,2026-03-19 04:45:00+00:00,UCLA Bruins,0.68,0.68,0.68,0.68,-213,-213,-213,-213,1.4706,1.4706,1.4706,1.4706,0.0,0
2026-03-19 00:50:00-04:00,2026-03-19 04:50:00+00:00,UCF Knights,0.32,0.32,0.32,0.32,212,212,212,212,3.125,3.125,3.125,3.125,6.97335,1
2026-03-19 00:50:00-04:00,2026-03-19 04:50:00+00:00,UCLA Bruins,0.68,0.68,0.68,0.68,-213,-213,-213,-213,1.4706,1.4706,1.4706,1.4706,0.0,0
2026-03-19 00:55:00-04:00,2026-03-19 04:55:00+00:00,UCF Knights,0.32,0.32,0.32,0.32,212,212,212,212,3.125,3.125,3.125,3.125,0.0,0
2026-03-19 00:55:00-04:00,2026-03-19 04:55:00+00:00,UCLA Bruins,0.69,0.69,0.69,0.69,-223,-223,-223,-223,1.4493,1.4493,1.4493,1.4493,7.97006,1
2026-03-19 01:00:00-04:00,2026-03-19 05:00:00+00:00,UCF Knights,0.32,0.32,0.32,0.32,212,212,212,212,3.125,3.125,3.125,3.125,0.0,0
2026-03-19 01:00:00-04:00,2026-03-19 05:00:00+00:00,UCLA Bruins,0.68,0.68,0.68,0.68,-213,-213,-213,-213,1.4706,1.4706,1.4706,1.4706,7.0,1
2026-03-19 01:05:00-04:00,2026-03-19 05:05:00+00:00,UCF Knights,0.32,0.32,0.32,0.32,212,212,212,212,3.125,3.125,3.125,3.125,32.43851,2
2026-03-19 01:05:00-04:00,2026-03-19 05:05:00+00:00,UCLA Bruins,0.6899999994964865,0.69,0.6899999775542122,0.6899999775542122,-223,-223,-223,-223,1.4493,1.4493,1.4493,1.4493,551.189896,3
2026-03-19 01:10:00-04:00,2026-03-19 05:10:00+00:00,UCF Knights,0.32,0.32,0.32,0.32,212,212,212,212,3.125,3.125,3.125,3.125,0.0,0
2026-03-19 01:10:00-04:00,2026-03-19 05:10:00+00:00,UCLA Bruins,0.68,0.68,0.68,0.68,-213,-213,-213,-213,1.4706,1.4706,1.4706,1.4706,32.56,1
2026-03-19 01:15:00-04:00,2026-03-19 05:15:00+00:00,UCF Knights,0.32,0.32,0.32,0.32,212,212,212,212,3.125,3.125,3.125,3.125,0.0,0
2026-03-19 01:15:00-04:00,2026-03-19 05:15:00+00:00,UCLA Bruins,0.6899999585999611,0.6899999585999611,0.6899999585999611,0.6899999585999611,-223,-223,-223,-223,1.4493,1.4493,1.4493,1.4493,1.443854,1
2026-03-19 01:20:00-04:00,2026-03-19 05:20:00+00:00,UCF Knights,0.32,0.32,0.32,0.32,212,212,212,212,3.125,3.125,3.125,3.125,0.0,0
2026-03-19 01:20:00-04:00,2026-03-19 05:20:00+00:00,UCLA Bruins,0.69,0.69,0.69,0.69,-223,-223,-223,-223,1.4493,1.4493,1.4493,1.4493,8.96632,1
2026-03-19 01:25:00-04:00,2026-03-19 05:25:00+00:00,UCF Knights,0.32,0.32,0.32,0.32,212,212,212,212,3.125,3.125,3.125,3.125,0.0,0
2026-03-19 01:25:00-04:00,2026-03-19 05:25:00+00:00,UCLA Bruins,0.69,0.69,0.69,0.69,-223,-223,-223,-223,1.4493,1.4493,1.4493,1.4493,0.0,0
2026-03-19 01:30:00-04:00,2026-03-19 05:30:00+00:00,UCF Knights,0.32,0.32,0.32,0.32,212,212,212,212,3.125,3.125,3.125,3.125,0.0,0
2026-03-19 01:30:00-04:00,2026-03-19 05:30:00+00:00,UCLA Bruins,0.689999996826,0.689999996826,0.689999996826,0.689999996826,-223,-223,-223,-223,1.4493,1.4493,1.4493,1.4493,72.192527,1
2026-03-19 01:35:00-04:00,2026-03-19 05:35:00+00:00,UCF Knights,0.32,0.32,0.32,0.32,212,212,212,212,3.125,3.125,3.125,3.125,0.0,0
2026-03-19 01:35:00-04:00,2026-03-19 05:35:00+00:00,UCLA Bruins,0.689999996826,0.689999996826,0.689999996826,0.689999996826,-223,-223,-223,-223,1.4493,1.4493,1.4493,1.4493,0.0,0
2026-03-19 01:40:00-04:00,2026-03-19 05:40:00+00:00,UCF Knights,0.32,0.32,0.32,0.32,212,212,212,212,3.125,3.125,3.125,3.125,0.0,0
2026-03-19 01:40:00-04:00,2026-03-19 05:40:00+00:00,UCLA Bruins,0.689999996826,0.689999996826,0.689999996826,0.689999996826,-223,-223,-223,-223,1.4493,1.4493,1.4493,1.4493,0.0,0
2026-03-19 01:45:00-04:00,2026-03-19 05:45:00+00:00,UCF Knights,0.32,0.32,0.32,0.32,212,212,212,212,3.125,3.125,3.125,3.125,0.0,0
2026-03-19 01:45:00-04:00,2026-03-19 05:45:00+00:00,UCLA Bruins,0.689999996826,0.689999996826,0.689999996826,0.689999996826,-223,-223,-223,-223,1.4493,1.4493,1.4493,1.4493,0.0,0
2026-03-19 01:50:00-04:00,2026-03-19 05:50:00+00:00,UCF Knights,0.32,0.32,0.32,0.32,212,212,212,212,3.125,3.125,3.125,3.125,9.3393,1
2026-03-19 01:50:00-04:00,2026-03-19 05:50:00+00:00,UCLA Bruins,0.689999996826,0.689999996826,0.689999996826,0.689999996826,-223,-223,-223,-223,1.4493,1.4493,1.4493,1.4493,0.0,0
2026-03-19 01:55:00-04:00,2026-03-19 05:55:00+00:00,UCF Knights,0.32,0.32,0.32,0.32,212,212,212,212,3.125,3.125,3.125,3.125,0.0,0
2026-03-19 01:55:00-04:00,2026-03-19 05:55:00+00:00,UCLA Bruins,0.689999996826,0.689999996826,0.689999996826,0.689999996826,-223,-223,-223,-223,1.4493,1.4493,1.4493,1.4493,0.0,0
2026-03-19 02:00:00-04:00,2026-03-19 06:00:00+00:00,UCF Knights,0.32,0.32,0.32,0.32,212,212,212,212,3.125,3.125,3.125,3.125,0.0,0
2026-03-19 02:00:00-04:00,2026-03-19 06:00:00+00:00,UCLA Bruins,0.68,0.68,0.68,0.68,-213,-213,-213,-213,1.4706,1.4706,1.4706,1.4706,9.37,1
2026-03-19 02:05:00-04:00,2026-03-19 06:05:00+00:00,UCF Knights,0.32,0.32,0.32,0.32,212,212,212,212,3.125,3.125,3.125,3.125,3.1131,1
2026-03-19 02:05:00-04:00,2026-03-19 06:05:00+00:00,UCLA Bruins,0.68,0.68,0.68,0.68,-213,-213,-213,-213,1.4706,1.4706,1.4706,1.4706,0.0,0
2026-03-19 02:10:00-04:00,2026-03-19 06:10:00+00:00,UCF Knights,0.32,0.32,0.32,0.32,212,212,212,212,3.125,3.125,3.125,3.125,0.0,0
2026-03-19 02:10:00-04:00,2026-03-19 06:10:00+00:00,UCLA Bruins,0.68,0.68,0.68,0.68,-213,-213,-213,-213,1.4706,1.4706,1.4706,1.4706,0.0,0
2026-03-19 02:15:00-04:00,2026-03-19 06:15:00+00:00,UCF Knights,0.32,0.32,0.32,0.32,212,212,212,212,3.125,3.125,3.125,3.125,6.2262,2
2026-03-19 02:15:00-04:00,2026-03-19 06:15:00+00:00,UCLA Bruins,0.68,0.68,0.68,0.68,-213,-213,-213,-213,1.4706,1.4706,1.4706,1.4706,0.0,0
2026-03-19 02:20:00-04:00,2026-03-19 06:20:00+00:00,UCF Knights,0.32,0.32,0.32,0.32,212,212,212,212,3.125,3.125,3.125,3.125,0.0,0
2026-03-19 02:20:00-04:00,2026-03-19 06:20:00+00:00,UCLA Bruins,0.68,0.68,0.68,0.68,-213,-213,-213,-213,1.4706,1.4706,1.4706,1.4706,0.0,0
2026-03-19 02:25:00-04:00,2026-03-19 06:25:00+00:00,UCF Knights,0.32,0.32,0.32,0.32,212,212,212,212,3.125,3.125,3.125,3.125,0.0,0
2026-03-19 02:25:00-04:00,2026-03-19 06:25:00+00:00,UCLA Bruins,0.68,0.68,0.68,0.68,-213,-213,-213,-213,1.4706,1.4706,1.4706,1.4706,0.0,0
2026-03-19 02:30:00-04:00,2026-03-19 06:30:00+00:00,UCF Knights,0.32,0.32,0.32,0.32,212,212,212,212,3.125,3.125,3.125,3.125,0.0,0
2026-03-19 02:30:00-04:00,2026-03-19 06:30:00+00:00,UCLA Bruins,0.68,0.68,0.68,0.68,-213,-213,-213,-213,1.4706,1.4706,1.4706,1.4706,0.0,0
2026-03-19 02:35:00-04:00,2026-03-19 06:35:00+00:00,UCF Knights,0.32,0.32,0.32,0.32,212,212,212,212,3.125,3.125,3.125,3.125,0.0,0
2026-03-19 02:35:00-04:00,2026-03-19 06:35:00+00:00,UCLA Bruins,0.68,0.68,0.68,0.68,-213,-213,-213,-213,1.4706,1.4706,1.4706,1.4706,0.0,0
