datetime_et,datetime_utc,outcome,open_prob,high_prob,low_prob,close_prob,open_american_odds,high_american_odds,low_american_odds,close_american_odds,open_decimal_odds,high_decimal_odds,low_decimal_odds,close_decimal_odds,volume_shares,trade_count
2026-03-21 10:35:00-04:00,2026-03-21 14:35:00+00:00,Louisville Cardinals,0.36,0.36,0.35999999540099353,0.36,178,178,178,178,2.7778,2.7778,2.7778,2.7778,197.050116,11
2026-03-21 10:35:00-04:00,2026-03-21 14:35:00+00:00,Michigan State Spartans,0.65,0.65,0.65,0.65,-186,-186,-186,-186,1.5385,1.5385,1.5385,1.5385,1670.32354,17
2026-03-21 10:40:00-04:00,2026-03-21 14:40:00+00:00,Louisville Cardinals,0.36,0.36,0.3599999459999946,0.3599999459999946,178,178,178,178,2.7778,2.7778,2.7778,2.7778,666.00524,55
2026-03-21 10:40:00-04:00,2026-03-21 14:40:00+00:00,Michigan State Spartans,0.65,0.65,0.6499999187498747,0.65,-186,-186,-186,-186,1.5385,1.5385,1.5385,1.5385,16316.917673,108
2026-03-21 10:45:00-04:00,2026-03-21 14:45:00+00:00,Louisville Cardinals,0.36,0.36,0.36,0.36,178,178,178,178,2.7778,2.7778,2.7778,2.7778,5.47783,1
2026-03-21 10:45:00-04:00,2026-03-21 14:45:00+00:00,Michigan State Spartans,0.65,0.65,0.6499999015150918,0.65,-186,-186,-186,-186,1.5385,1.5385,1.5385,1.5385,32726.786146000002,91
2026-03-21 10:50:00-04:00,2026-03-21 14:50:00+00:00,Louisville Cardinals,0.3599999920799998,0.36,0.35,0.36,178,178,186,178,2.7778,2.7778,2.8571,2.7778,86866.833027,34
2026-03-21 10:50:00-04:00,2026-03-21 14:50:00+00:00,Michigan State Spartans,0.65,0.65,0.64,0.65,-186,-186,-178,-186,1.5385,1.5385,1.5625,1.5385,570462.896539,80
2026-03-21 10:55:00-04:00,2026-03-21 14:55:00+00:00,Louisville Cardinals,0.35,0.3599999920799998,0.34,0.35,186,178,194,186,2.8571,2.7778,2.9412,2.8571,51954.24757,13
2026-03-21 10:55:00-04:00,2026-03-21 14:55:00+00:00,Michigan State Spartans,0.65,0.66,0.6499999814285666,0.66,-186,-194,-186,-194,1.5385,1.5152,1.5385,1.5152,130337.366984,48
